Student_ID,Name,Age,Gender,Institution_Type,Board,Department,Class_Semester,Attendance,Study_Hours,Assignment_Completion,Previous_GPA,Participation_Score,Internet_Usage,Sleep_Hours,Subject_1_Name,Subject_1_Score,Subject_2_Name,Subject_2_Score,Subject_3_Name,Subject_3_Score,Subject_4_Name,Subject_4_Score,Subject_5_Name,Subject_5_Score,Final_Score,GPA,Grade,Academic_Health_Score,Risk_Level
STU00803,Siddharth Mehta,18,Other,Commerce,N/A,Economics,Semester 4,74.74,9.04,79.78,8.53,7.32,6.03,7.64,Accountancy,81.76,Business_Studies,95.2,Economics,81.31,Statistics,78.94,Elective,53.76,75.34,7.53,A,81.66,Low_Risk
STU00804,Meera Pillai,23,Female,Arts_Science,N/A,Chemistry,Semester 5,91.78,6.23,81.99,8.13,6.43,0.11,6.41,Core_Subject_1,60.67,Core_Subject_2,86.4,Core_Subject_3,82.87,Language,58.9,Elective,59.1,78.91,7.89,A,81.49,Low_Risk
STU00805,Vikram Kapoor,29,Male,Postgraduate,N/A,M.Com,Semester 4,82.43,7.13,81.79,3.96,6.22,0.0,7.95,Core_Subject_1,52.23,Core_Subject_2,74.74,Research_Methodology,77.63,Elective,67.07,Seminar,67.82,68.71,6.87,B,80.01,Low_Risk
STU00806,Priya Desai,22,Female,Diploma,N/A,Polytechnic - Civil,Semester 8,79.27,2.65,69.79,7.2,5.99,0.58,6.54,Core_Subject_1,58.88,Core_Subject_2,60.83,Laboratory,58.4,Workshop,72.18,Elective,80.59,69.38,6.94,B,64.87,Medium_Risk
STU00807,Neha Agarwal,21,Other,Arts_Science,N/A,Psychology,Semester 4,95.84,7.74,59.36,7.55,6.16,7.09,5.1,Core_Subject_1,53.33,Core_Subject_2,81.92,Core_Subject_3,69.41,Language,73.67,Elective,74.56,61.1,6.11,B,82.4,Low_Risk
STU00808,Rohan Sharma,17,Male,School,ICSE,General,Class 10,84.36,5.55,88.25,5.55,4.66,3.15,5.24,Mathematics,72.84,Science,59.71,Social_Science,53.18,English,77.42,Second_Language,53.49,63.23,6.32,B,76.88,Low_Risk
STU00809,Pooja Reddy,22,Female,Diploma,N/A,Polytechnic - Mechanical,Semester 1,100.0,6.77,89.2,5.56,8.36,5.01,7.15,Core_Subject_1,64.81,Core_Subject_2,78.91,Laboratory,59.2,Workshop,65.77,Elective,80.48,69.32,6.93,B,87.23,Low_Risk
STU00810,Navya Sharma,22,Male,Diploma,N/A,Polytechnic - Civil,Semester 7,69.26,3.87,80.47,6.38,7.02,3.68,6.52,Core_Subject_1,78.52,Core_Subject_2,67.4,Laboratory,65.74,Workshop,51.99,Elective,57.02,56.76,5.68,C,66.04,Medium_Risk
STU00811,Riya Verma,28,Other,Postgraduate,N/A,MBA,Semester 2,88.43,4.0,84.12,6.25,3.69,1.22,7.75,Core_Subject_1,70.03,Core_Subject_2,58.91,Research_Methodology,51.72,Elective,66.55,Seminar,72.84,56.89,5.69,C,73.78,Low_Risk
STU00812,Siddharth Bansal,20,Male,Commerce,N/A,Economics,Semester 1,87.84,5.32,33.73,6.31,4.3,2.49,5.16,Accountancy,72.38,Business_Studies,51.41,Economics,61.42,Statistics,51.68,Elective,64.4,45.32,4.53,D,65.86,Medium_Risk
STU00813,Varun Rao,27,Male,Postgraduate,N/A,M.A Economics,Semester 1,71.12,5.99,82.79,6.82,7.71,2.09,5.48,Core_Subject_1,59.75,Core_Subject_2,46.22,Research_Methodology,81.36,Elective,72.8,Seminar,75.15,58.01,5.8,C,73.2,Low_Risk
STU00814,Vikram Kapoor,18,Female,Diploma,N/A,Polytechnic - Civil,Semester 3,74.3,3.04,57.56,7.01,6.43,6.43,6.52,Core_Subject_1,62.14,Core_Subject_2,67.3,Laboratory,39.6,Workshop,48.4,Elective,61.14,45.22,4.52,D,59.05,High_Risk
STU00815,Aadhya Agarwal,25,Male,Postgraduate,N/A,M.A Economics,Semester 2,57.44,4.25,99.76,9.52,5.13,3.06,5.81,Core_Subject_1,81.75,Core_Subject_2,79.57,Research_Methodology,60.91,Elective,78.84,Seminar,50.27,64.2,6.42,B,68.24,Low_Risk
STU00816,Nikhil Singh,21,Male,Engineering,N/A,Electronics,Semester 2,62.68,6.33,92.37,7.33,3.89,1.27,7.03,Engineering_Mathematics,65.1,Programming,76.7,Data_Structures,48.92,DBMS,73.11,Operating_Systems,77.56,56.53,5.65,C,73.32,Low_Risk
STU00817,Kiara Bansal,18,Female,Engineering,N/A,Electrical,Semester 4,95.98,7.35,86.54,7.6,3.81,6.15,5.34,Engineering_Mathematics,62.5,Programming,67.42,Data_Structures,83.59,DBMS,71.63,Operating_Systems,72.75,74.11,7.41,A,87.17,Low_Risk
STU00818,Aanya Sharma,22,Male,Postgraduate,N/A,MBA,Semester 4,60.48,8.47,52.19,7.67,4.65,2.92,6.84,Core_Subject_1,83.99,Core_Subject_2,76.22,Research_Methodology,65.92,Elective,78.83,Seminar,62.69,54.54,5.45,C,69.99,Low_Risk
STU00819,Meera Rao,17,Other,Arts_Science,N/A,Psychology,Semester 6,85.61,5.82,53.86,4.76,5.52,1.85,5.76,Core_Subject_1,67.79,Core_Subject_2,79.85,Core_Subject_3,73.41,Language,74.06,Elective,49.67,53.54,5.35,C,72.54,Low_Risk
STU00820,Tanvi Kapoor,11,Female,School,CBSE,General,Class 12,100.0,9.18,100.0,9.55,10.0,4.05,7.2,Mathematics,87.6,Science,90.06,Social_Science,73.87,English,84.76,Second_Language,78.93,80.77,8.08,A+,95.76,Low_Risk
STU00821,Ishaan Verma,20,Other,Commerce,N/A,Economics,Semester 4,78.85,5.13,49.46,7.04,7.78,5.38,5.14,Accountancy,45.93,Business_Studies,75.85,Economics,48.05,Statistics,52.37,Elective,75.77,50.97,5.1,C,65.22,Medium_Risk
STU00822,Kiara Verma,17,Female,Engineering,N/A,Electronics,Semester 2,84.43,5.14,41.5,6.71,7.34,6.56,6.03,Engineering_Mathematics,54.66,Programming,63.72,Data_Structures,60.43,DBMS,60.47,Operating_Systems,67.86,48.51,4.85,D,66.06,Medium_Risk
STU00823,Kavya Iyer,22,Female,Arts_Science,N/A,English Literature,Semester 3,82.21,4.55,99.24,7.03,7.72,4.83,3.16,Core_Subject_1,61.4,Core_Subject_2,67.39,Core_Subject_3,73.57,Language,49.39,Elective,72.63,67.95,6.8,B,76.23,Low_Risk
STU00824,Karthik Desai,13,Male,School,State_Board,General,Class 10,88.34,8.19,70.15,5.87,4.9,6.34,7.8,Mathematics,39.31,Science,59.8,Social_Science,68.39,English,71.53,Second_Language,73.46,67.01,6.7,B,80.57,Low_Risk
STU00825,Rahul Singh,21,Female,Diploma,N/A,Polytechnic - Computer,Semester 4,57.7,4.25,81.61,7.26,8.49,4.92,6.82,Core_Subject_1,67.68,Core_Subject_2,67.9,Laboratory,64.01,Workshop,74.82,Elective,85.35,65.27,6.53,B,65.14,Medium_Risk
STU00826,Aditi Verma,21,Male,Diploma,N/A,Polytechnic - Computer,Semester 6,99.44,1.26,100.0,9.46,7.19,4.58,6.59,Core_Subject_1,73.2,Core_Subject_2,78.96,Laboratory,79.78,Workshop,71.61,Elective,86.44,75.41,7.54,A,77.46,Low_Risk
STU00827,Myra Singh,19,Male,Engineering,N/A,Civil,Semester 5,97.93,8.25,72.12,8.37,9.47,3.33,7.07,Engineering_Mathematics,79.89,Programming,89.21,Data_Structures,77.27,DBMS,81.4,Operating_Systems,88.26,78.99,7.9,A,89.5,Low_Risk
STU00828,Aanya Reddy,18,Male,Arts_Science,N/A,English Literature,Semester 2,100.0,5.09,90.98,5.28,6.82,1.21,6.98,Core_Subject_1,57.07,Core_Subject_2,53.1,Core_Subject_3,60.77,Language,65.05,Elective,67.83,69.42,6.94,B,81.1,Low_Risk
STU00829,Riya Patel,20,Male,Diploma,N/A,Polytechnic - Civil,Semester 3,70.14,5.28,88.85,4.96,2.65,2.2,7.89,Core_Subject_1,55.32,Core_Subject_2,63.72,Laboratory,51.18,Workshop,63.58,Elective,60.98,54.84,5.48,C,70.25,Low_Risk
STU00830,Meera Joshi,14,Female,School,CBSE,General,Class 9,62.24,3.37,43.39,4.43,7.41,0.51,7.31,Mathematics,50.44,Science,50.22,Social_Science,56.94,English,46.86,Second_Language,61.79,32.42,3.24,F,52.21,High_Risk
STU00831,Sara Nair,17,Female,Diploma,N/A,Polytechnic - Computer,Semester 3,75.42,5.85,87.68,5.26,4.3,3.33,4.89,Core_Subject_1,64.65,Core_Subject_2,46.94,Laboratory,66.9,Workshop,54.96,Elective,52.97,59.05,5.9,C,72.88,Low_Risk
STU00832,Siddharth Desai,17,Female,School,ICSE,General,Class 12,75.73,5.31,69.95,8.83,6.24,3.42,6.3,Mathematics,64.93,Science,72.34,Social_Science,70.45,English,63.08,Second_Language,53.24,63.43,6.34,B,69.98,Low_Risk
STU00833,Sai Sharma,21,Male,Commerce,N/A,Accounting & Finance,Semester 2,65.39,6.39,83.11,6.74,5.37,0.0,6.3,Accountancy,61.14,Business_Studies,73.95,Economics,75.28,Statistics,66.46,Elective,67.01,72.32,7.23,A,72.68,Low_Risk
STU00834,Kavya Rao,21,Male,Diploma,N/A,Polytechnic - Civil,Semester 5,82.69,4.85,86.85,7.91,7.15,5.17,7.49,Core_Subject_1,69.43,Core_Subject_2,78.22,Laboratory,64.2,Workshop,64.36,Elective,71.03,61.71,6.17,B,75.8,Low_Risk
STU00835,Riya Sharma,19,Male,Engineering,N/A,Civil,Semester 2,91.19,4.96,76.87,8.14,4.33,2.36,6.06,Engineering_Mathematics,72.1,Programming,47.25,Data_Structures,63.25,DBMS,61.37,Operating_Systems,52.69,68.6,6.86,B,74.53,Low_Risk
STU00836,Aanya Patel,20,Male,Engineering,N/A,Electronics,Semester 1,81.91,2.72,86.44,7.92,4.89,4.85,6.76,Engineering_Mathematics,83.72,Programming,57.23,Data_Structures,70.12,DBMS,55.12,Operating_Systems,60.25,62.31,6.23,B,69.07,Low_Risk
STU00837,Pooja Reddy,18,Female,Commerce,N/A,Economics,Semester 5,87.19,2.58,84.63,8.62,5.9,1.38,8.04,Accountancy,78.48,Business_Studies,73.21,Economics,59.7,Statistics,66.5,Elective,47.33,73.02,7.3,A,70.15,Low_Risk
STU00838,Rahul Verma,24,Male,Postgraduate,N/A,M.Sc Computer Science,Semester 2,83.86,5.6,76.62,5.28,4.22,3.19,6.74,Core_Subject_1,71.17,Core_Subject_2,60.84,Research_Methodology,38.32,Elective,46.04,Seminar,64.4,67.37,6.74,B,72.71,Low_Risk
STU00839,Vihaan Mehta,21,Male,Diploma,N/A,Polytechnic - Civil,Semester 7,75.33,2.54,65.47,6.48,4.68,1.4,7.44,Core_Subject_1,41.44,Core_Subject_2,46.88,Laboratory,48.1,Workshop,66.43,Elective,45.69,49.62,4.96,D,58.25,High_Risk
STU00840,Myra Iyer,17,Other,School,State_Board,General,Class 7,100.0,3.79,100.0,6.08,8.14,4.82,4.33,Mathematics,52.12,Science,55.28,Social_Science,84.25,English,82.03,Second_Language,68.67,68.07,6.81,B,81.58,Low_Risk
STU00841,Neha Malhotra,19,Male,Arts_Science,N/A,Physics,Semester 7,79.33,1.45,91.06,4.44,7.3,4.91,5.42,Core_Subject_1,60.23,Core_Subject_2,48.27,Core_Subject_3,58.43,Language,40.4,Elective,48.45,50.22,5.02,C,62.4,Medium_Risk
STU00842,Pooja Chopra,23,Other,Arts_Science,N/A,Physics,Semester 1,76.23,7.78,81.51,7.71,4.51,1.82,6.87,Core_Subject_1,74.51,Core_Subject_2,63.56,Core_Subject_3,68.44,Language,68.46,Elective,76.03,53.49,5.35,C,79.97,Low_Risk
STU00843,Aditya Bansal,19,Other,Engineering,N/A,Computer Science,Semester 2,93.21,5.14,81.39,7.17,3.27,4.01,8.08,Engineering_Mathematics,79.9,Programming,61.96,Data_Structures,61.11,DBMS,83.22,Operating_Systems,57.25,66.79,6.68,B,78.93,Low_Risk
STU00844,Diya Malhotra,18,Male,Arts_Science,N/A,Psychology,Semester 2,47.09,5.13,85.25,8.48,4.69,3.72,7.75,Core_Subject_1,57.96,Core_Subject_2,63.41,Core_Subject_3,64.55,Language,69.19,Elective,62.91,52.83,5.28,C,62.27,Medium_Risk
STU00845,Reyansh Sharma,18,Other,Arts_Science,N/A,Chemistry,Semester 5,70.05,5.25,59.38,3.93,4.75,3.3,7.58,Core_Subject_1,60.6,Core_Subject_2,44.0,Core_Subject_3,59.86,Language,45.29,Elective,50.78,51.93,5.19,C,62.54,Medium_Risk
STU00846,Aadhya Iyer,17,Female,Arts_Science,N/A,Physics,Semester 1,89.61,9.91,87.35,4.88,5.8,3.76,6.22,Core_Subject_1,63.54,Core_Subject_2,73.26,Core_Subject_3,77.01,Language,60.68,Elective,78.66,57.57,5.76,C,86.49,Low_Risk
STU00847,Neha Pillai,16,Male,School,ICSE,General,Class 10,75.03,2.3,77.13,5.54,7.41,4.44,9.01,Mathematics,51.16,Science,54.82,Social_Science,59.58,English,79.1,Second_Language,41.15,55.06,5.51,C,61.73,Medium_Risk
STU00848,Karthik Agarwal,22,Female,Postgraduate,N/A,MBA,Semester 4,83.81,7.25,81.6,6.38,4.6,5.06,5.37,Core_Subject_1,69.09,Core_Subject_2,74.0,Research_Methodology,56.09,Elective,68.59,Seminar,55.19,65.56,6.56,B,79.94,Low_Risk
STU00849,Ishaan Reddy,22,Female,Postgraduate,N/A,M.Sc Computer Science,Semester 4,92.42,4.05,73.98,6.75,8.91,6.01,8.4,Core_Subject_1,54.19,Core_Subject_2,78.52,Research_Methodology,75.32,Elective,75.06,Seminar,67.09,66.23,6.62,B,74.77,Low_Risk
STU00850,Kiara Rao,17,Other,School,State_Board,General,Class 11,81.86,4.71,88.48,8.52,8.78,6.24,5.92,Mathematics,61.5,Science,89.95,Social_Science,64.11,English,75.8,Second_Language,88.15,75.38,7.54,A,77.11,Low_Risk
STU00851,Siddharth Verma,14,Other,School,CBSE,General,Class 6,99.18,1.22,84.77,7.01,5.57,1.55,4.22,Mathematics,55.65,Science,69.09,Social_Science,60.61,English,56.13,Second_Language,81.15,50.06,5.01,C,70.85,Low_Risk
STU00852,Kavya Verma,19,Male,Arts_Science,N/A,English Literature,Semester 8,71.39,3.09,51.99,7.81,8.52,2.89,6.88,Core_Subject_1,51.76,Core_Subject_2,62.52,Core_Subject_3,66.65,Language,58.02,Elective,68.05,59.61,5.96,C,58.45,High_Risk
STU00853,Kavya Desai,21,Other,Commerce,N/A,B.Com General,Semester 7,70.88,5.92,76.72,5.56,7.75,3.48,7.99,Accountancy,59.36,Business_Studies,73.64,Economics,71.52,Statistics,70.57,Elective,64.27,58.25,5.82,C,71.92,Low_Risk
STU00854,Kiara Gupta,22,Female,Engineering,N/A,Mechanical,Semester 3,85.32,7.21,81.43,5.26,7.25,3.74,6.15,Engineering_Mathematics,71.33,Programming,60.35,Data_Structures,86.31,DBMS,68.66,Operating_Systems,62.38,70.1,7.01,A,81.62,Low_Risk
STU00855,Vivaan Singh,21,Female,Arts_Science,N/A,Psychology,Semester 3,88.88,3.85,69.6,7.49,4.38,2.25,7.15,Core_Subject_1,80.33,Core_Subject_2,74.24,Core_Subject_3,69.0,Language,93.21,Elective,72.52,66.15,6.62,B,74.12,Low_Risk
STU00856,Aditi Nair,22,Other,Engineering,N/A,Computer Science,Semester 3,85.46,8.97,75.91,4.12,9.45,0.96,6.17,Engineering_Mathematics,73.74,Programming,52.47,Data_Structures,58.99,DBMS,73.75,Operating_Systems,82.82,60.51,6.05,B,82.18,Low_Risk
STU00857,Riya Nair,22,Other,Commerce,N/A,B.Com General,Semester 8,78.46,2.69,76.81,4.43,7.08,1.44,5.82,Accountancy,69.11,Business_Studies,71.56,Economics,54.19,Statistics,56.68,Elective,55.33,46.21,4.62,D,64.88,Medium_Risk
STU00858,Aarav Gupta,14,Female,School,CBSE,General,Class 6,84.61,6.79,74.51,5.37,5.61,4.79,8.24,Mathematics,57.9,Science,69.29,Social_Science,71.58,English,61.65,Second_Language,57.96,67.16,6.72,B,77.41,Low_Risk
STU00859,Neha Verma,18,Other,Diploma,N/A,Polytechnic - Mechanical,Semester 5,78.59,5.37,69.01,7.87,5.27,2.25,9.26,Core_Subject_1,63.53,Core_Subject_2,62.56,Laboratory,71.99,Workshop,70.95,Elective,79.25,51.47,5.15,C,72.15,Low_Risk
STU00860,Rohan Sharma,23,Male,Postgraduate,N/A,M.Sc Computer Science,Semester 3,76.54,5.2,73.55,4.4,6.8,4.83,6.2,Core_Subject_1,82.07,Core_Subject_2,70.34,Research_Methodology,64.56,Elective,76.76,Seminar,53.25,61.7,6.17,B,71.84,Low_Risk
STU00861,Sara Kumar,26,Female,Postgraduate,N/A,MBA,Semester 3,66.06,2.82,48.78,4.99,8.62,5.96,6.8,Core_Subject_1,56.76,Core_Subject_2,52.71,Research_Methodology,66.5,Elective,43.52,Seminar,46.61,49.92,4.99,D,53.24,High_Risk
STU00862,Yash Pillai,21,Other,Commerce,N/A,Banking,Semester 4,85.94,3.91,44.32,6.37,5.32,4.82,8.08,Accountancy,69.82,Business_Studies,76.17,Economics,70.35,Statistics,40.12,Elective,51.34,50.92,5.09,C,64.11,Medium_Risk
STU00863,Rohan Joshi,21,Other,Diploma,N/A,Polytechnic - Computer,Semester 1,58.21,2.28,100.0,8.12,6.47,3.46,6.83,Core_Subject_1,41.56,Core_Subject_2,58.24,Laboratory,70.35,Workshop,61.95,Elective,67.95,57.7,5.77,C,61.08,High_Risk
STU00864,Yash Desai,17,Female,Diploma,N/A,Polytechnic - Computer,Semester 2,77.76,4.34,83.68,7.52,7.08,4.08,7.01,Core_Subject_1,50.39,Core_Subject_2,65.33,Laboratory,71.63,Workshop,78.96,Elective,73.49,62.77,6.28,B,71.8,Low_Risk
STU00865,Siddharth Mehta,22,Female,Engineering,N/A,Electrical,Semester 7,90.62,4.84,92.34,5.25,6.19,3.52,7.46,Engineering_Mathematics,57.91,Programming,44.2,Data_Structures,54.23,DBMS,70.03,Operating_Systems,75.83,65.97,6.6,B,77.39,Low_Risk
STU00866,Divya Chopra,19,Female,Diploma,N/A,Polytechnic - Computer,Semester 3,74.39,6.55,80.06,7.03,6.52,2.73,3.0,Core_Subject_1,78.24,Core_Subject_2,64.63,Laboratory,62.05,Workshop,63.92,Elective,69.08,68.66,6.87,B,75.32,Low_Risk
STU00867,Reyansh Menon,22,Other,Arts_Science,N/A,Physics,Semester 5,68.26,3.56,72.08,6.34,5.56,1.34,7.91,Core_Subject_1,62.23,Core_Subject_2,50.88,Core_Subject_3,63.33,Language,75.37,Elective,59.98,55.93,5.59,C,62.8,Medium_Risk
STU00868,Krishna Bansal,18,Female,Arts_Science,N/A,Physics,Semester 6,100.0,7.83,73.83,10.0,8.84,4.48,5.6,Core_Subject_1,58.92,Core_Subject_2,78.39,Core_Subject_3,81.23,Language,77.4,Elective,82.72,77.93,7.79,A,88.26,Low_Risk
STU00869,Varun Reddy,17,Other,Commerce,N/A,Accounting & Finance,Semester 3,67.09,6.59,75.04,7.15,3.51,5.02,9.72,Accountancy,54.14,Business_Studies,70.11,Economics,76.3,Statistics,47.75,Elective,63.63,50.59,5.06,C,70.56,Low_Risk
STU00870,Nikhil Patel,23,Male,Commerce,N/A,B.Com General,Semester 6,91.96,2.99,85.91,6.84,7.26,5.76,6.31,Accountancy,49.23,Business_Studies,44.57,Economics,57.22,Statistics,63.4,Elective,65.2,59.57,5.96,C,70.82,Low_Risk
STU00871,Sai Patel,17,Male,Arts_Science,N/A,Mathematics,Semester 7,94.18,7.28,60.03,7.24,5.99,1.38,6.51,Core_Subject_1,64.86,Core_Subject_2,82.34,Core_Subject_3,69.86,Language,75.8,Elective,68.8,62.44,6.24,B,81.25,Low_Risk
STU00872,Rahul Sharma,17,Male,Diploma,N/A,Polytechnic - Computer,Semester 5,60.64,0.48,91.45,5.32,10.0,7.34,6.24,Core_Subject_1,79.04,Core_Subject_2,34.58,Laboratory,59.65,Workshop,56.04,Elective,40.87,57.32,5.73,C,54.23,High_Risk
STU00873,Vikram Patel,17,Male,Arts_Science,N/A,Mathematics,Semester 5,65.54,6.73,60.05,6.03,10.0,2.79,6.33,Core_Subject_1,60.99,Core_Subject_2,80.88,Core_Subject_3,52.49,Language,55.95,Elective,80.03,60.78,6.08,B,68.29,Low_Risk
STU00874,Meera Joshi,18,Other,Arts_Science,N/A,Psychology,Semester 5,83.45,5.86,65.25,8.75,7.28,6.29,7.13,Core_Subject_1,71.42,Core_Subject_2,86.94,Core_Subject_3,60.83,Language,68.97,Elective,68.61,58.21,5.82,C,74.76,Low_Risk
STU00875,Sanjay Pillai,22,Male,Arts_Science,N/A,English Literature,Semester 8,100.0,6.61,61.75,6.88,7.01,6.27,8.48,Core_Subject_1,38.51,Core_Subject_2,62.02,Core_Subject_3,30.79,Language,65.06,Elective,58.96,62.03,6.2,B,76.65,Low_Risk
STU00876,Om Patel,20,Female,Engineering,N/A,Electrical,Semester 2,68.67,2.44,69.95,8.28,4.27,4.59,7.02,Engineering_Mathematics,79.58,Programming,57.09,Data_Structures,64.64,DBMS,51.89,Operating_Systems,52.68,58.61,5.86,C,59.42,High_Risk
STU00877,Zara Singh,21,Other,Commerce,N/A,B.Com General,Semester 6,95.7,6.79,79.12,7.45,6.21,1.19,5.72,Accountancy,74.17,Business_Studies,76.92,Economics,71.09,Statistics,68.55,Elective,85.18,72.13,7.21,A,85.09,Low_Risk
STU00878,Myra Patel,21,Other,Postgraduate,N/A,MBA,Semester 3,99.14,2.39,45.15,6.6,8.33,4.12,7.78,Core_Subject_1,44.96,Core_Subject_2,39.58,Research_Methodology,47.25,Elective,74.76,Seminar,48.33,66.35,6.63,B,62.45,Medium_Risk
STU00879,Priya Reddy,19,Female,Diploma,N/A,Polytechnic - Computer,Semester 4,79.08,0.75,100.0,6.72,7.82,2.48,4.89,Core_Subject_1,68.63,Core_Subject_2,66.77,Laboratory,58.16,Workshop,55.32,Elective,71.55,63.68,6.37,B,65.58,Medium_Risk
STU00880,Varun Agarwal,18,Male,Diploma,N/A,Polytechnic - Mechanical,Semester 5,78.93,4.26,94.85,7.53,6.06,4.4,7.53,Core_Subject_1,86.58,Core_Subject_2,61.24,Laboratory,42.65,Workshop,79.22,Elective,72.31,71.96,7.2,A,74.34,Low_Risk
STU00881,Vivaan Desai,19,Female,Arts_Science,N/A,Psychology,Semester 4,92.72,5.88,76.9,5.4,8.03,2.89,6.86,Core_Subject_1,67.96,Core_Subject_2,58.69,Core_Subject_3,56.3,Language,69.21,Elective,74.68,54.95,5.5,C,78.88,Low_Risk
STU00882,Karthik Reddy,22,Female,Diploma,N/A,Polytechnic - Computer,Semester 7,99.49,5.22,85.73,7.09,5.28,0.23,7.18,Core_Subject_1,85.74,Core_Subject_2,66.29,Laboratory,57.17,Workshop,74.85,Elective,92.18,69.91,6.99,B,83.83,Low_Risk
STU00883,Amit Malhotra,13,Male,School,ICSE,General,Class 11,100.0,5.05,85.05,5.0,2.48,2.82,6.95,Mathematics,58.41,Science,64.34,Social_Science,72.7,English,54.16,Second_Language,80.8,63.98,6.4,B,81.15,Low_Risk
STU00884,Ananya Pillai,22,Female,Diploma,N/A,Polytechnic - Mechanical,Semester 4,78.6,6.42,100.0,6.54,8.55,2.97,5.88,Core_Subject_1,56.2,Core_Subject_2,69.11,Laboratory,73.96,Workshop,79.47,Elective,79.25,67.95,6.8,B,81.46,Low_Risk
STU00885,Karthik Agarwal,22,Male,Engineering,N/A,Computer Science,Semester 5,80.02,3.77,71.81,4.92,5.86,3.39,9.1,Engineering_Mathematics,74.98,Programming,32.3,Data_Structures,62.09,DBMS,49.5,Operating_Systems,49.63,46.57,4.66,D,65.23,Medium_Risk
STU00886,Ananya Kapoor,17,Other,Engineering,N/A,Civil,Semester 3,76.73,3.03,68.1,7.04,8.98,5.29,5.32,Engineering_Mathematics,72.62,Programming,56.63,Data_Structures,66.73,DBMS,61.35,Operating_Systems,69.64,63.6,6.36,B,64.41,Medium_Risk
STU00887,Yash Mehta,19,Male,Commerce,N/A,Accounting & Finance,Semester 8,78.6,2.31,53.2,6.7,2.65,7.0,8.26,Accountancy,78.39,Business_Studies,45.83,Economics,27.21,Statistics,65.1,Elective,48.68,52.45,5.25,C,57.18,High_Risk
STU00888,Om Pillai,16,Male,School,State_Board,General,Class 11,89.53,4.26,100.0,4.32,7.96,3.26,7.69,Mathematics,40.24,Science,69.34,Social_Science,80.43,English,58.52,Second_Language,54.36,66.45,6.65,B,77.12,Low_Risk
STU00889,Myra Malhotra,17,Male,Commerce,N/A,Accounting & Finance,Semester 1,89.19,3.04,57.15,8.17,6.23,0.49,8.01,Accountancy,54.39,Business_Studies,47.01,Economics,51.1,Statistics,74.85,Elective,62.54,71.87,7.19,A,64.75,Medium_Risk
STU00890,Divya Menon,21,Male,Commerce,N/A,Banking,Semester 6,79.27,5.73,50.11,5.27,3.0,3.87,7.01,Accountancy,55.58,Business_Studies,44.5,Economics,69.02,Statistics,51.35,Elective,49.36,51.65,5.17,C,65.57,Medium_Risk
STU00891,Divya Iyer,21,Other,Diploma,N/A,Polytechnic - Civil,Semester 4,85.05,5.96,87.09,5.35,7.92,0.77,6.34,Core_Subject_1,58.49,Core_Subject_2,65.78,Laboratory,48.88,Workshop,61.76,Elective,69.83,64.41,6.44,B,77.31,Low_Risk
STU00892,Ishaan Bansal,23,Male,Arts_Science,N/A,Mathematics,Semester 5,96.2,4.66,71.74,1.54,3.39,4.44,8.46,Core_Subject_1,58.22,Core_Subject_2,74.4,Core_Subject_3,59.41,Language,34.82,Elective,44.46,49.49,4.95,D,73.23,Low_Risk
STU00893,Tanvi Kumar,18,Female,Engineering,N/A,Civil,Semester 4,49.94,1.62,66.68,5.15,5.51,6.21,6.8,Engineering_Mathematics,32.6,Programming,71.52,Data_Structures,46.02,DBMS,53.15,Operating_Systems,45.85,42.68,4.27,D,47.32,High_Risk
STU00894,Rohan Agarwal,17,Male,Engineering,N/A,Electrical,Semester 3,76.3,5.54,81.4,10.0,7.83,5.07,6.95,Engineering_Mathematics,75.82,Programming,74.54,Data_Structures,81.09,DBMS,49.34,Operating_Systems,66.46,59.01,5.9,C,74.2,Low_Risk
STU00895,Rahul Chopra,22,Male,Diploma,N/A,Polytechnic - Mechanical,Semester 3,81.07,4.02,49.16,5.88,7.49,4.91,7.24,Core_Subject_1,69.54,Core_Subject_2,65.74,Laboratory,51.32,Workshop,57.87,Elective,47.49,44.23,4.42,D,62.85,Medium_Risk
STU00896,Vivaan Nair,23,Male,Postgraduate,N/A,M.A Economics,Semester 2,90.91,6.27,85.67,7.59,4.62,3.0,6.99,Core_Subject_1,59.42,Core_Subject_2,60.31,Research_Methodology,78.47,Elective,90.56,Seminar,80.73,75.14,7.51,A,83.1,Low_Risk
STU00897,Riya Menon,29,Other,Postgraduate,N/A,M.A Economics,Semester 4,96.68,3.01,80.11,4.02,9.2,3.85,8.65,Core_Subject_1,49.32,Core_Subject_2,83.98,Research_Methodology,56.31,Elective,76.9,Seminar,59.88,56.0,5.6,C,73.71,Low_Risk
STU00898,Zara Verma,20,Other,Arts_Science,N/A,English Literature,Semester 7,74.12,7.05,36.46,6.91,10.0,7.46,7.65,Core_Subject_1,81.77,Core_Subject_2,66.88,Core_Subject_3,73.17,Language,70.39,Elective,64.39,59.99,6.0,C,68.7,Low_Risk
STU00899,Navya Sharma,19,Male,Commerce,N/A,Banking,Semester 4,69.08,3.81,78.96,5.37,7.99,4.26,8.39,Accountancy,49.1,Business_Studies,69.88,Economics,60.68,Statistics,58.68,Elective,69.41,66.36,6.64,B,64.88,Medium_Risk
